metraz,rozloha,energeticka_narocnost,stav,lokalita,cena,link
99,3+kk,B,Novostavba,stredni-cechy,9913900,https://www.sreality.cz/detail/prodej/byt/3+kk/brandys-nad-labem-stara-boleslav-brandys-nad-labem-augustina-lukese/222491212
33,1+kk,A,Novostavba,stredni-cechy,3524500,https://www.sreality.cz/detail/prodej/byt/1+kk/cesky-brod-cesky-brod-zborovska/942580300
92,3+kk,B,Ve velmi dobrém stavu,praha 10,10899000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-mecholupy-na-navsi/2044880204
62,3+kk,G,V dobrém stavu,stredni-cechy,3490000,https://www.sreality.cz/detail/prodej/byt/3+kk/stribrna-skalice-kostelni-strimelice-/2720617804
59,2+kk,G,Ve velmi dobrém stavu,stredni-cechy,5090000,https://www.sreality.cz/detail/prodej/byt/2+kk/kraluv-dvur-kraluv-dvur-plzenska/2014581324
103,4+kk,C,Novostavba,praha 5,15246560,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-reporyje-dalejska/844543820
93,3+kk,B,Novostavba,praha 3,19500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-malesicka/3529262412
39,1+kk,B,Novostavba,praha 4,6249282,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-haje-stichova/3759149644
108,4+kk,G,Ve velmi dobrém stavu,praha 3,16999000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vinohrady-slezska/1173361228
65,4+kk,G,Ve velmi dobrém stavu,praha 9,9500000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-prosek-mimonska/2974814796
48,1+kk,B,Novostavba,praha 4,7518100,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nusle-belehradska/4064896332
103,3+kk,B,Novostavba,praha 9,16000000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-ocelarska/214045260
50,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,4390000,https://www.sreality.cz/detail/prodej/byt/2+kk/dobris-dobris-fricova/2169508428
75,2+kk,B,Po rekonstrukci,praha 10,5990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-uhrineves-za-nadymacem/4180677196
84,3+kk,C,Ve velmi dobrém stavu,praha 9,11500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vysocany-pod-harfou/2514887244
103,4+kk,C,Ve velmi dobrém stavu,praha 4,14990000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kamyk-papirnikova/2748125772
76,3+kk,C,Novostavba,praha 9,11000000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-bermanova/293847628
54,2+kk,G,V dobrém stavu,praha 6,7990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bubenec-eliasova/554403148
135,4+kk,G,Po rekonstrukci,praha 2,23990000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-nove-mesto-legerova/572658252
53,1+kk,G,Novostavba,stredni-cechy,5159000,https://www.sreality.cz/detail/prodej/byt/1+kk/mlada-boleslav-michalovice-/2828804684
108,3+kk,G,Po rekonstrukci,praha 2,19990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-legerova/1109529164
32,1+kk,B,Novostavba,praha 5,5800000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hlubocepy-steparska/2149590348
48,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,5790000,https://www.sreality.cz/detail/prodej/byt/2+kk/klecany-klecany-v-honech/1654854220
45,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,3390000,https://www.sreality.cz/detail/prodej/byt/2+kk/lochovice-lochovice-/2815226444
102,3+kk,C,Novostavba,praha 4,13600000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-podoli-jeremenkova/3067470412
42,1+kk,C,Ve velmi dobrém stavu,stredni-cechy,3300000,https://www.sreality.cz/detail/prodej/byt/1+kk/kutna-hora-zizkov-tyrsova/2757890636
48,2+kk,B,Ve velmi dobrém stavu,stredni-cechy,6490000,https://www.sreality.cz/detail/prodej/byt/2+kk/hostivice-hostivice-jecna/1612976716
79,3+kk,G,Ve velmi dobrém stavu,praha 4,8990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-michle-primeticka/3682931276
90,3+kk,C,Ve velmi dobrém stavu,stredni-cechy,6849000,https://www.sreality.cz/detail/prodej/byt/3+kk/beroun-beroun-zavodi-na-ovcine/1999180364
116,5+kk,B,Novostavba,stredni-cechy,10490000,https://www.sreality.cz/detail/prodej/byt/5+kk/stehelceves-stehelceves-hlavni/1595904588
43,2+kk,B,Novostavba,praha 4,8206200,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-belehradska/1351946828
104,4+kk,B,Novostavba,praha 4,18846200,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-nusle-belehradska/1954878028
33,1+kk,C,Novostavba,praha 10,6000000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-praha-10-pocernicka/1507136076
69,2+kk,B,Novostavba,praha 5,9970000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-5-holeckova/45421132
39,1+kk,B,Novostavba,praha 4,7685000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nusle-belehradska/195367500
110,3+kk,D,Ve velmi dobrém stavu,stredni-cechy,8190000,https://www.sreality.cz/detail/prodej/byt/3+kk/skvorec-skvorec-tyrsova/1482953292
54,2+kk,B,Ve velmi dobrém stavu,praha 10,8250000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dolni-mecholupy-kardausova/4046004812
24,1+kk,C,Ve velmi dobrém stavu,praha 6,4590000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vokovice-evropska/3279163980
72,3+kk,G,V dobrém stavu,stredni-cechy,4150000,https://www.sreality.cz/detail/prodej/byt/3+kk/kutna-hora-hlouska-trebisovska/2254574156
116,4+kk,B,Novostavba,praha 4,18894400,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-nusle-belehradska/263524940
81,3+kk,G,Ve velmi dobrém stavu,praha 1,15900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stare-mesto-konviktska/2008355404
30,1+kk,B,Novostavba,praha 4,5790000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nusle-belehradska/1890914892
140,4+kk,G,Ve velmi dobrém stavu,praha 1,39900000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-josefov-maiselova/2788815436
98,5+kk,C,Ve velmi dobrém stavu,praha 4,9890000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-chodov-ke-katerinkam/4181594700
83,3+kk,G,Ve velmi dobrém stavu,stredni-cechy,7100000,https://www.sreality.cz/detail/prodej/byt/3+kk/mlada-boleslav-mlada-boleslav-iii-svatovitska/2520446284
55,2+kk,A,Novostavba,praha 5,9390000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-u-komina/760156748
57,2+kk,D,Novostavba,praha 4,8398000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-magistru/644100684
79,3+kk,A,Novostavba,praha 5,13640000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-radlice-u-komina/1062146636
120,4+kk,B,Novostavba,stredni-cechy,16490000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-praha-k-beranovu/746377804
67,3+kk,C,Ve velmi dobrém stavu,praha 10,8290000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-srbinska/1078776396
44,2+kk,G,Ve velmi dobrém stavu,praha 1,9195000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-u-nemocenske-pojistovny/2984776268
70,3+kk,C,V dobrém stavu,praha 4,6900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-ujezd-u-pruhonic-na-formance/4112360012
70,1+kk,C,V dobrém stavu,praha 4,6900000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-ujezd-u-pruhonic-na-formance/1444782668
116,5+kk,B,Novostavba,stredni-cechy,10490000,https://www.sreality.cz/detail/prodej/byt/5+kk/stehelceves-stehelceves-hlavni/4045378124
48,2+kk,C,Novostavba,praha 9,6300000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kyje-farkasova/3286147660
53,2+kk,D,Ve velmi dobrém stavu,praha 8,9499000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-prvniho-pluku/1603150412
64,2+kk,B,Novostavba,stredni-cechy,5499000,https://www.sreality.cz/detail/prodej/byt/2+kk/milovice-mlada-rakouska/3077976652
67,2+kk,B,Ve velmi dobrém stavu,praha 9,9890000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-podvinny-mlyn/3969327692
75,3+kk,G,V dobrém stavu,praha 4,8250000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-branik-vavrenova/331223628
72,3+kk,B,Novostavba,stredni-cechy,7998000,https://www.sreality.cz/detail/prodej/byt/3+kk/slapy-slapy-/3163492940
107,4+kk,B,Ve velmi dobrém stavu,stredni-cechy,11850000,https://www.sreality.cz/detail/prodej/byt/4+kk/mlada-boleslav-mlada-boleslav-vondrichova/1895305804
70,3+kk,B,Novostavba,praha 9,11390000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hloubetin-za-cernym-mostem/2635543116
60,2+kk,G,Ve velmi dobrém stavu,praha 1,13950000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-truhlarska/4011332172
89,3+kk,G,Ve velmi dobrém stavu,praha 6,15900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-bubenec-jugoslavskych-partyzanu/1326977612
58,3+kk,G,V dobrém stavu,stredni-cechy,4800000,https://www.sreality.cz/detail/prodej/byt/3+kk/velvary-velvary-malovarska/2731414092
69,3+kk,B,Novostavba,praha 8,12799000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-chabry-u-traktorky/2751992396
45,2+kk,C,Ve velmi dobrém stavu,praha 5,8500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-5-holeckova/2185761356
135,4+kk,A,Ve velmi dobrém stavu,praha 5,19450000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hlubocepy-devonska/3782742604
135,4+kk,B,Novostavba,stredni-cechy,9950000,https://www.sreality.cz/detail/prodej/byt/4+kk/stara-hut-stara-hut-malostranska/3816165964
84,3+kk,G,V dobrém stavu,praha 9,8900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vysocany-kolbenova/3434164812
94,3+kk,F,Po rekonstrukci,praha 8,9500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-novakovych/2459841100
41,1+kk,G,Ve velmi dobrém stavu,praha 10,7700000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vrsovice-moskevska/3894137420
94,3+kk,G,Ve velmi dobrém stavu,praha 3,14000000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-chrudimska/3613790796
39,2+kk,G,Ve velmi dobrém stavu,praha 10,5990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zabehlice-jesenicka/1353257548
42,1+kk,C,Ve velmi dobrém stavu,stredni-cechy,2200000,https://www.sreality.cz/detail/prodej/byt/1+kk/breznice-breznice-dolni-valy/62329420
103,4+kk,D,Po rekonstrukci,praha 8,11499999,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kobylisy-orechova/359297612
63,2+kk,C,Novostavba,stredni-cechy,6326350,https://www.sreality.cz/detail/prodej/byt/2+kk/kralupy-nad-vltavou-lobecek-j-wolkera/842342988
58,2+kk,B,Novostavba,praha 6,14565000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-vitezne-namesti/1311037004
98,3+kk,C,Po rekonstrukci,stredni-cechy,6290000,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-kastanova/3373732428
56,2+kk,B,Novostavba,stredni-cechy,4855807,https://www.sreality.cz/detail/prodej/byt/2+kk/dobris-dobris-na-cihadlech/561234508
212,4+kk,G,Ve velmi dobrém stavu,praha 1,87000000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-josefov-siroka/4195485004
89,4+kk,G,Ve velmi dobrém stavu,stredni-cechy,5900000,https://www.sreality.cz/detail/prodej/byt/4+kk/kutna-hora-karlov-v-zakouti/2888405580
112,4+kk,C,Novostavba,stredni-cechy,4999000,https://www.sreality.cz/detail/prodej/byt/4+kk/libenice-libenice-/385229388
50,2+kk,B,Novostavba,stredni-cechy,5997554,https://www.sreality.cz/detail/prodej/byt/2+kk/brandys-nad-labem-stara-boleslav-brandys-nad-labem-augustina-lukese/92719196
68,2+kk,G,Novostavba,stredni-cechy,7195000,https://www.sreality.cz/detail/prodej/byt/2+kk/beroun-beroun-mesto-nepilova/162271820
47,2+kk,C,Novostavba,praha 10,8285200,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostivar-prazska/1764934220
84,3+kk,C,Novostavba,stredni-cechy,9700000,https://www.sreality.cz/detail/prodej/byt/3+kk/podebrady-podebrady-iii-pavlovova/2835157580
40,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,4200000,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-krocehlavy-holandska/939070028
59,2+kk,A,Novostavba,stredni-cechy,6616360,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-rozdelov-/603525708
69,2+kk,B,Ve velmi dobrém stavu,praha 7,12900000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-/2762805836
43,2+kk,D,Po rekonstrukci,stredni-cechy,4550000,https://www.sreality.cz/detail/prodej/byt/2+kk/beroun-beroun-mesto-slapska/3924628044
55,2+kk,B,Novostavba,praha 5,9490000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-radlicka/3710219596
57,2+kk,C,Novostavba,praha 7,10500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-komunardu/3616088652
97,3+kk,C,Novostavba,praha 6,26990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-brevnov-u-petrin/3896623692
92,3+kk,B,Novostavba,praha 4,12700000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-modrany-mezi-vodami/2451378764
59,2+kk,A,Novostavba,stredni-cechy,6616360,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-rozdelov-/3002667596
75,3+kk,C,Ve velmi dobrém stavu,praha 10,8325000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dubec-netlucka/115672396
49,2+kk,A,Novostavba,praha 9,8000000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-fafkovych/737944140
100,3+kk,G,Novostavba,stredni-cechy,6470000,https://www.sreality.cz/detail/prodej/byt/3+kk/berovice-berovice-/724111948
75,3+kk,C,Po rekonstrukci,praha 8,9500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-troja-pomoranska/1269355084
55,2+kk,G,Ve velmi dobrém stavu,praha 1,19990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stare-mesto-karlova/518591052
116,5+kk,B,Novostavba,stredni-cechy,10490000,https://www.sreality.cz/detail/prodej/byt/5+kk/stehelceves-stehelceves-hlavni/1595904588
68,3+kk,C,Po rekonstrukci,praha 4,7999000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-jazlovicka/2896826956
67,3+kk,G,Ve velmi dobrém stavu,stredni-cechy,4490000,https://www.sreality.cz/detail/prodej/byt/3+kk/pribram-pribram-vii-bocni/2882741836
66,3+kk,G,Po rekonstrukci,stredni-cechy,4995000,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-ii-riegrova/134533708
55,2+kk,B,Novostavba,praha 7,11648000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-v-haji/617394764
215,4+kk,C,Po rekonstrukci,praha 10,17499000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-dolni-mecholupy-za-kovarnou/1649062476
35,1+kk,B,Ve velmi dobrém stavu,praha 9,4999000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-letnany-kadeckove/3801158220
98,3+kk,B,Novostavba,stredni-cechy,8490000,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-svermov-kladenska/3912876620
73,3+kk,B,Novostavba,stredni-cechy,7890000,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-kladno-/1892820300
73,3+kk,B,Novostavba,stredni-cechy,6753309,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-kladno-/4073858380
57,2+kk,D,Po rekonstrukci,praha 9,6999000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-sklonena/2443842124
49,2+kk,B,Novostavba,stredni-cechy,4999000,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-/1362187596
95,4+kk,B,Novostavba,stredni-cechy,12264000,https://www.sreality.cz/detail/prodej/byt/4+kk/velke-prilepy-velke-prilepy-prazska/5956172
53,2+kk,D,Ve velmi dobrém stavu,stredni-cechy,6148000,https://www.sreality.cz/detail/prodej/byt/2+kk/hostivice-hostivice-litovicka/1292571212
57,2+kk,D,Novostavba,praha 4,7498000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-magistru/3684438604
54,2+kk,G,Ve velmi dobrém stavu,praha 6,7750000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-veleslavin-veleslavinska/975901260
68,2+kk,B,Novostavba,praha 10,9199000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-ramonova/348467788
32,1+kk,B,Novostavba,stredni-cechy,4424000,https://www.sreality.cz/detail/prodej/byt/1+kk/velke-prilepy-velke-prilepy-prazska/758829644
91,3+kk,C,Ve velmi dobrém stavu,stredni-cechy,6750000,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-lesni/250286668
52,2+kk,C,Po rekonstrukci,praha 9,7990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-u-vysocanskeho-pivovaru/3450352204
62,2+kk,B,Novostavba,stredni-cechy,9497600,https://www.sreality.cz/detail/prodej/byt/2+kk/velke-prilepy-velke-prilepy-prazska/3796558412
53,2+kk,C,Ve velmi dobrém stavu,praha 5,8445000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-kmochova/2463990348
65,2+kk,B,Novostavba,stredni-cechy,8232000,https://www.sreality.cz/detail/prodej/byt/2+kk/velke-prilepy-velke-prilepy-prazska/612176460
51,2+kk,B,Novostavba,praha 4,10500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-muzikova/753603148
56,3+kk,G,Ve velmi dobrém stavu,stredni-cechy,5285000,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-ii-mikolase-alse/3037401676
53,2+kk,G,Ve velmi dobrém stavu,stredni-cechy,4300000,https://www.sreality.cz/detail/prodej/byt/2+kk/mlada-boleslav-mlada-boleslav-iii-jilemnickeho/3024818764
97,3+kk,B,Novostavba,praha 5,14992320,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-neklance/419996236
47,2+kk,C,Novostavba,praha 10,7263000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostivar-prazska/1060291148
62,3+kk,C,Novostavba,praha 10,10221400,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostivar-prazska/2654126668
89,3+kk,F,Ve velmi dobrém stavu,praha 3,10950000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-rohacova/925614668
110,4+kk,B,Novostavba,praha 9,13875000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-letnany-miroslava-hajna/1868436044
44,2+kk,C,V dobrém stavu,stredni-cechy,4750000,https://www.sreality.cz/detail/prodej/byt/2+kk/beroun-beroun-mesto-svermova/3198095948
52,2+kk,B,Novostavba,stredni-cechy,6500000,https://www.sreality.cz/detail/prodej/byt/2+kk/libcice-nad-vltavou-libcice-nad-vltavou-pod-hlinikem/3629564492
74,3+kk,G,V dobrém stavu,praha 3,9374400,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-zerotinova/143594060
74,3+kk,G,V dobrém stavu,praha 3,9374400,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-zerotinova/143594060
69,3+kk,G,Po rekonstrukci,stredni-cechy,5290000,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-iii-prokopa-velikeho/2469335628
79,3+kk,G,V dobrém stavu,praha 3,9551325,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-zerotinova/3315536460
97,3+kk,B,Novostavba,praha 7,16500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-holesovice-kouteckeho/3117679180
70,2+kk,G,Ve velmi dobrém stavu,stredni-cechy,4200000,https://www.sreality.cz/detail/prodej/byt/2+kk/kozmice-kozmice-/2469929548
65,3+kk,G,Ve velmi dobrém stavu,praha 2,12900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-italska/1273958988
61,2+kk,B,Novostavba,stredni-cechy,5921600,https://www.sreality.cz/detail/prodej/byt/2+kk/mlada-boleslav-cejeticky-bezdecinska/2624713292
72,3+kk,A,Po rekonstrukci,stredni-cechy,5525000,https://www.sreality.cz/detail/prodej/byt/3+kk/kostomlaty-nad-labem-lany-/2688619852
143,4+kk,B,Novostavba,praha 5,19990000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kosire-jinonicka/2973680204
35,1+kk,B,Novostavba,stredni-cechy,4170900,https://www.sreality.cz/detail/prodej/byt/1+kk/mlada-boleslav-cejetice-vodarenska/3800752716
76,3+kk,B,Novostavba,stredni-cechy,6790000,https://www.sreality.cz/detail/prodej/byt/3+kk/nymburk-nymburk-k-rusinku/2392896076
55,2+kk,B,Novostavba,praha 5,9699000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-plzenska/745742924
46,2+kk,G,Ve velmi dobrém stavu,praha 4,6098000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-ceneticka/862134860
41,1+kk,B,Novostavba,praha 3,6215000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zizkov-malesicka/3062669900
128,4+kk,A,Novostavba,stredni-cechy,8850000,https://www.sreality.cz/detail/prodej/byt/4+kk/trnova-trnova-/4294640972
36,1+kk,G,Ve velmi dobrém stavu,praha 5,6000000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-plzenska/2313818700
71,3+kk,C,Novostavba,stredni-cechy,8250000,https://www.sreality.cz/detail/prodej/byt/3+kk/mnisek-pod-brdy-mnisek-pod-brdy-ke-skole/4025672268
72,3+kk,B,Novostavba,stredni-cechy,7998000,https://www.sreality.cz/detail/prodej/byt/3+kk/slapy-slapy-/3163492940
57,2+kk,E,Novostavba,praha 7,8450000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-hermanova/1032524364
71,3+kk,B,Ve velmi dobrém stavu,praha 5,8200000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-bellusova/2864173644
80,3+kk,B,Novostavba,stredni-cechy,6619326,https://www.sreality.cz/detail/prodej/byt/3+kk/dobris-dobris-na-cihadlech/2290274892
51,2+kk,B,Novostavba,praha 7,9500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-u-pruhonu/3310060108
48,2+kk,C,Ve velmi dobrém stavu,praha 5,7890000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-svitakova/3713937996
117,3+kk,E,Novostavba,praha 7,16490000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-holesovice-hermanova/1857753676
77,3+kk,G,Ve velmi dobrém stavu,praha 5,7900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-kurzova/3916444236
83,3+kk,B,Novostavba,stredni-cechy,8349982,https://www.sreality.cz/detail/prodej/byt/3+kk/brandys-nad-labem-stara-boleslav-brandys-nad-labem-augustina-lukese/1879634508
